編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXPMLKMOHLFFEE56CC,2,57.98,見其它登記事項,鋼筋混凝土造,103年2月27日,十五層,
RPOOMLKMOHLFFDE08CC,9,317.54,住商用,鋼筋混凝土造,96年6月7日,五層,
RPWNMLKMOHLFFBE58CC,46,151.14,,加強磚造,59年8月18日,三層,
RPXNMLKMOHLFFBE68CC,9,59.02,住家用,鋼筋混凝土造,96年4月13日,十五層,
RPXNMLKMOHLFFBE68CC,9,26.54,共有部分,鋼筋混凝土造,96年4月13日,十五層,
RPOOMLKMOHLFFBE87CC,46,54.31,,加強磚造,59年12月12日,二層,
RPTOMLKMOHLFFBE38CC,35,87.26,,鋼筋混凝土造,70年12月7日,五層,
RPQOMLKMOHLFFAE97CC,9,56.34,住商用,鋼筋混凝土造,96年7月20日,五層,
RPQOMLKMOHLFFAE97CC,9,23.95,住商用,鋼筋混凝土造,96年7月20日,五層,
RPROMLKMOHLFFAE08CC,58,272.03,,加強磚造,46年12月31日,四層,
RPROMLKMOHLFFAE08CC,58,342.27,,加強磚造,46年12月31日,四層,
