鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
永和區,建物,新北市永和區中山路一段1~30號,0.0,商,,,1050528,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1031030,227.60999999999999,3,2,3,有,有,有,60000,264,,0.0,0,,RPOPMLMLOHLFFHF78CC
中和區,建物,新北市中和區建六路61~90號,0.0,工,,,1050531,土地0建物1車位0,一層,2,廠辦,見其他登記事項,鋼筋混凝土造,0750613,178.14,0,0,1,有,無,有,30000,168,,0.0,0,一樓部份承租及防空避難室,RPPPMLMLOHLFFHF88CC
新莊區,房地(土地+建物),新北市新莊區新泰路31~60號,13.09,商,,,1050531,土地1建物1車位0,三層,18,辦公商業大樓,見其他登記事項,鋼筋混凝土造,1040420,139.37,1,1,1,有,無,無,34000,244,,0.0,0,,RPQUMLMLOHLFFBF98DC
中和區,建物,新北市中和區錦和路1~30號,0.0,工,,,1050621,土地0建物1車位0,二層,5,廠辦,工業用,鋼筋混凝土造,0830429,291.1,0,0,0,無,無,無,55000,189,,0.0,0,,RPTNMLNLOHLFFHF56CC
中和區,建物,新北市中和區中和路361~390號,18.33,住,,,1050524,土地0建物1車位0,八層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0900827,233.23,0,0,1,有,無,有,65250,280,,0.0,0,,RPWNMLNLOHLFFHF86CC
中和區,房地(土地+建物)+車位,新北市中和區中山路二段348巷1~30號,121.43,工,,,1050414,土地1建物1車位1,九層,10,廠辦,工業用,鋼筋混凝土造,0820604,353.71999999999997,0,0,0,無,有,無,66500,188,坡道平面,0.0,0,c1fh10505130046--20.21部分修正分租約107坪,RPOOMLNLOHLFFHF78CC
中和區,建物,新北市中和區安平路19巷1~30號,0.0,住,,,1050602,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670705,110.79,4,2,2,有,無,有,17000,153,,0.0,0,,RPQPMLNLOHLFFHF09CC
板橋區,房地(土地+建物),新北市板橋區文化路二段301~330號,3.95,住,,,1050526,土地1建物1車位0,九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860729,151.73,3,2,2,有,有,有,35000,231,,0.0,0,租金含管理費。,RPVNMLNLOHLFFAF68CC
板橋區,房地(土地+建物),新北市板橋區縣民大道一段181~210號,4.3,商,,,1050526,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970808,80.28999999999999,2,2,1,有,有,有,27500,343,,0.0,0,租金含管理費。,RPPOMLNLOHLFFAF18CC
板橋區,建物,新北市板橋區實踐路93巷43弄1~30號,0.0,住,,,1050609,土地0建物1車位1,七層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040305,110.96,3,2,2,有,有,無,25000,225,坡道平面,14.69,0,,RPXOMLNLOHLFFAF98CC
三重區,建物,新北市三重區重新路二段31~60號,0.0,住,,,1050611,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970703,90.68,2,1,1,有,有,有,22000,243,,0.0,0,,RPUPMLNLOHLFFGF76CC
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路一段541~570號,17.21,住,,,1050622,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041001,91.89,2,2,1,有,有,有,19000,207,坡道平面,32.49,0,,RPSPMLNLOHLFFEF98CC
淡水區,房地(土地+建物),新北市淡水區新春街91~120號,34.72,住,,,1050615,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031028,149.42000000000002,4,2,2,有,無,無,15000,100,,0.0,0,,RPORMLNLOHLFFEF78CC
